author,recipeingredient,datepublished,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,commentcount
0,-1,0,-1,1,1,0,0,0
0,-1,1,-1,2,1,0,0,0
0,-1,2,1,3,-1,0,0,0
0,-1,3,2,4,2,0,0,0
0,-1,4,-1,5,3,0,0,1
0,-1,5,2,6,4,0,0,2
0,-1,6,3,7,5,0,0,3
0,-1,7,-1,8,6,0,0,4
0,-1,8,3,9,7,0,0,4
0,-1,9,4,10,8,0,0,4
0,-1,10,5,11,8,0,0,4
0,-1,11,-1,12,9,0,0,4
0,-1,12,5,13,-1,0,0,4
0,-1,13,6,13,10,0,0,5
0,-1,14,7,14,-1,0,0,6
0,-1,15,8,15,11,0,0,7
0,-1,16,9,16,12,0,0,7
0,-1,17,10,17,13,0,0,8
0,-1,18,11,18,14,0,0,9
0,-1,19,12,19,15,0,0,9
0,-1,20,-1,20,16,0,0,10
0,-1,21,13,21,17,0,0,11
0,-1,22,14,22,18,0,0,11
0,-1,23,15,23,19,0,0,11
0,-1,24,15,24,20,0,0,11
0,-1,25,16,25,21,0,0,11
0,-1,26,17,26,22,0,0,11
0,-1,27,-1,27,23,0,0,11
0,-1,28,18,28,24,0,0,11
0,-1,29,-1,29,25,0,0,11
0,-1,30,19,30,26,0,0,12
0,-1,31,20,31,27,0,0,13
0,-1,32,21,32,28,0,0,13
0,-1,33,22,33,28,0,0,14
0,-1,34,-1,34,29,0,0,15
0,-1,35,-1,35,29,0,0,15
0,-1,36,-1,36,29,0,0,16
0,-1,37,23,37,-1,0,0,17
0,-1,38,24,38,30,0,0,17
0,-1,39,25,39,31,0,0,18
0,-1,40,26,40,32,0,0,19
0,-1,41,26,41,33,0,0,19
0,-1,42,-1,42,34,0,0,19
0,-1,43,27,43,35,0,0,19
0,-1,44,28,44,36,0,0,19
0,-1,45,28,45,37,0,0,19
0,-1,46,28,46,38,0,0,20
0,-1,47,29,47,38,0,0,20
0,-1,48,30,48,39,0,0,21
0,-1,49,-1,49,-1,0,0,21
0,-1,50,31,50,40,0,0,21
0,-1,51,31,51,-1,0,0,22
0,-1,52,32,52,41,0,0,22
0,-1,53,33,53,42,0,0,23
0,-1,54,34,54,43,0,0,23
0,-1,55,34,55,44,0,0,23
0,-1,56,35,56,45,0,0,23
0,-1,57,36,57,46,0,0,23
0,-1,58,37,58,47,0,0,23
0,-1,59,38,59,48,0,0,23
0,-1,60,39,60,49,0,0,23
0,-1,61,-1,61,50,0,0,23
0,-1,62,40,62,51,0,0,23
0,-1,63,41,63,52,0,0,24
0,-1,64,42,64,53,0,0,25
0,-1,65,43,65,54,0,0,26
0,-1,66,44,66,55,0,0,27
0,-1,67,45,67,-1,0,0,27
0,-1,68,46,68,56,0,0,27
0,-1,69,-1,69,-1,0,0,27
0,-1,70,46,70,57,0,0,28
0,-1,71,47,71,58,0,0,29
0,-1,72,47,72,59,0,0,29
0,-1,73,48,73,60,0,0,29
0,-1,74,49,74,61,0,0,29
0,-1,75,50,74,61,0,0,29
0,-1,76,51,75,62,0,0,29
0,-1,77,52,76,63,0,0,29
0,-1,78,53,77,64,0,0,29
0,-1,79,53,78,65,0,0,29
0,-1,80,54,79,-1,0,0,29
0,-1,81,55,80,-1,0,0,29
0,-1,82,-1,81,66,0,0,29
0,-1,83,56,82,67,0,0,30
0,-1,84,57,83,68,0,0,31
0,-1,85,58,84,69,0,0,32
0,-1,86,58,85,70,0,0,33
0,-1,87,58,86,-1,0,0,34
0,-1,88,-1,87,71,0,0,35
0,-1,89,58,88,72,0,0,35
0,-1,90,58,89,73,0,0,35
0,-1,91,58,90,74,0,0,35
0,-1,92,59,91,74,0,0,36
0,-1,93,60,92,75,0,0,37
0,-1,94,-1,93,-1,0,0,37
0,-1,95,61,94,76,0,0,38
0,-1,96,61,95,77,0,0,39
0,-1,97,62,95,78,0,0,39
0,-1,98,-1,96,79,0,0,39
0,-1,99,63,97,80,0,0,39
0,-1,100,-1,98,81,0,0,40
0,-1,101,64,99,82,0,0,41
0,-1,102,64,100,83,0,0,41
0,-1,103,65,101,84,0,0,42
0,-1,104,66,102,85,0,0,43
0,-1,105,67,103,86,0,0,43
0,-1,106,68,104,87,0,0,43
0,-1,107,69,105,88,0,0,43
0,-1,108,-1,106,-1,0,0,43
0,-1,109,69,107,89,0,0,43
0,-1,110,-1,108,89,0,0,43
0,-1,111,70,109,90,0,0,43
0,-1,112,-1,110,91,0,0,43
0,-1,113,71,111,92,0,0,43
0,-1,114,71,112,93,0,0,43
0,-1,115,72,113,-1,0,0,44
0,-1,116,72,114,94,0,0,45
0,-1,117,72,115,-1,0,0,46
0,-1,118,-1,116,95,0,0,47
0,-1,119,72,117,96,0,0,48
0,-1,120,73,118,-1,0,0,49
0,-1,121,74,119,97,0,0,49
0,-1,122,75,120,98,0,0,49
0,-1,123,-1,121,-1,0,0,49
0,-1,124,76,122,99,0,0,49
0,-1,125,77,123,100,0,0,49
0,-1,126,77,123,101,0,0,49
0,-1,127,78,124,101,0,0,50
0,-1,128,79,125,102,0,0,51
0,-1,129,80,126,-1,0,0,51
0,-1,130,81,127,-1,0,0,51
0,-1,131,82,128,103,0,0,51
0,-1,132,83,129,104,0,0,51
0,-1,133,-1,130,105,0,0,52
0,-1,134,-1,131,105,0,0,53
0,-1,135,84,132,106,0,0,54
0,-1,136,-1,133,107,0,0,55
0,-1,137,85,134,108,0,0,55
0,-1,138,86,135,109,0,0,55
0,-1,139,87,136,110,0,0,55
0,-1,140,88,137,110,0,0,55
0,-1,141,89,138,-1,0,0,55
0,-1,142,90,139,111,0,0,55
0,-1,143,91,140,112,0,0,55
0,-1,144,91,141,112,0,0,56
0,-1,145,91,142,113,0,0,57
0,-1,146,92,143,114,0,0,57
0,-1,147,-1,144,-1,0,0,58
0,-1,148,-1,145,115,0,0,59
0,-1,149,92,145,116,0,0,60
0,-1,150,93,146,117,0,0,61
0,-1,151,93,147,118,0,0,61
0,-1,152,93,148,119,0,0,61
0,-1,153,94,149,120,0,0,61
0,-1,154,94,150,121,0,0,61
0,-1,155,95,151,-1,0,0,61
0,-1,156,96,152,122,0,0,61
0,-1,157,97,153,123,0,0,61
0,-1,158,98,154,-1,0,0,61
0,-1,159,99,155,-1,0,0,61
0,-1,160,100,156,124,0,0,62
0,-1,161,-1,157,125,0,0,63
0,-1,162,100,158,126,0,0,63
0,-1,163,101,159,127,0,0,64
0,-1,164,102,160,128,0,0,65
0,-1,165,103,161,129,0,0,65
0,-1,166,-1,162,130,0,0,66
0,-1,167,-1,163,130,0,0,67
0,-1,168,104,164,131,0,0,67
0,-1,169,-1,165,132,0,0,67
0,-1,170,105,166,133,0,0,67
0,-1,171,-1,167,-1,0,0,67
0,-1,172,106,168,134,0,0,67
0,-1,173,107,169,-1,0,0,67
0,-1,174,-1,170,135,0,0,67
0,-1,175,108,171,136,0,0,67
0,-1,176,109,172,137,0,0,67
0,-1,177,110,173,138,0,0,68
0,-1,178,111,174,-1,0,0,69
0,-1,179,111,175,138,0,0,69
0,-1,180,-1,176,-1,0,0,70
0,-1,181,111,177,139,0,0,71
0,-1,182,111,178,140,0,0,71
0,-1,183,112,179,141,0,0,71
0,-1,184,113,180,142,0,0,71
0,-1,185,113,181,143,0,0,71
0,-1,186,114,182,144,0,0,71
0,-1,187,114,183,145,0,0,71
0,-1,188,115,184,146,0,0,72
0,-1,189,115,185,147,0,0,73
0,-1,190,115,186,147,0,0,73
0,-1,191,115,187,148,0,0,73
0,-1,192,116,188,-1,0,0,73
0,-1,193,116,189,149,0,0,73
0,-1,194,117,190,150,0,0,73
0,-1,195,118,191,151,0,0,73
0,-1,196,119,192,152,0,0,73
0,-1,197,120,193,-1,0,0,73
0,-1,198,121,194,153,0,0,74
0,-1,199,122,195,154,0,0,75
0,-1,200,123,196,155,0,0,75
0,-1,201,124,197,156,0,0,75
0,-1,202,125,198,-1,0,0,75
0,-1,203,-1,199,157,0,0,75
0,-1,204,126,200,158,0,0,76
0,-1,205,-1,201,159,0,0,77
0,-1,206,-1,202,159,0,0,77
0,-1,207,127,203,160,0,0,77
0,-1,208,128,204,161,0,0,77
0,-1,209,-1,205,162,0,0,77
0,-1,210,129,206,163,0,0,78
0,-1,211,130,207,164,0,0,79
0,-1,212,131,208,165,0,0,79
0,-1,213,131,209,166,0,0,80
0,-1,214,132,210,167,0,0,81
0,-1,215,132,211,168,0,0,82
0,-1,216,132,212,169,0,0,82
0,-1,217,-1,213,170,0,0,83
0,-1,218,133,214,171,0,0,84
0,-1,219,134,215,-1,0,0,85
0,-1,220,134,216,-1,0,0,86
0,-1,221,134,217,172,0,0,86
0,-1,222,134,218,173,0,0,86
0,-1,223,135,219,174,0,0,86
0,-1,224,136,220,175,0,0,86
0,-1,225,-1,221,176,0,0,86
0,-1,226,137,222,177,0,0,86
0,-1,227,137,223,178,0,0,86
0,-1,228,137,224,179,0,0,86
0,-1,229,137,225,180,0,0,87
0,-1,230,138,226,181,0,0,88
0,-1,231,138,227,-1,0,0,88
0,-1,232,139,228,182,0,0,89
0,-1,233,140,229,183,0,0,90
0,-1,234,141,230,184,0,0,90
0,-1,235,142,231,185,0,0,90
0,-1,236,142,232,186,0,0,90
0,-1,237,142,233,187,0,0,91
0,-1,238,142,234,188,0,0,92
0,-1,239,-1,235,-1,0,0,92
0,-1,240,-1,236,188,0,0,92
0,-1,241,143,237,189,0,0,92
0,-1,242,144,238,190,0,0,92
0,-1,243,145,239,191,0,0,92
0,-1,244,146,240,192,0,0,93
0,-1,245,147,241,-1,0,0,94
0,-1,246,148,242,193,0,0,94
0,-1,247,149,243,194,0,0,94
0,-1,248,150,244,-1,0,0,94
0,-1,249,151,245,-1,0,0,94
0,-1,250,151,246,-1,0,0,95
0,-1,251,-1,247,195,0,0,96
0,-1,252,-1,248,196,0,0,97
0,-1,253,152,249,197,0,0,98
0,-1,254,153,250,198,0,0,99
0,-1,255,154,251,199,0,0,100
0,-1,256,154,252,199,0,0,100
0,-1,257,155,253,200,0,0,100
0,-1,258,156,254,201,0,0,100
0,-1,259,157,255,202,0,0,100
0,1,260,158,256,203,0,0,101
0,-1,261,159,257,204,0,0,102
0,-1,262,160,258,-1,0,0,102
0,-1,263,161,259,205,0,0,102
0,-1,264,162,260,206,0,0,102
0,-1,265,163,261,207,0,0,102
0,-1,266,164,262,208,0,0,102
0,-1,267,165,263,209,0,0,102
0,-1,268,165,264,210,0,0,102
0,-1,269,166,265,211,0,0,102
0,-1,270,167,266,211,0,0,103
0,-1,271,167,267,212,0,0,104
0,-1,272,168,268,213,0,0,104
0,-1,273,169,269,214,0,0,104
0,-1,274,170,270,215,0,0,104
0,-1,275,170,271,216,0,0,104
0,-1,276,170,272,217,0,0,105
0,-1,277,171,273,218,0,0,105
0,-1,278,172,274,218,0,0,106
0,-1,279,172,275,-1,0,0,107
0,-1,280,-1,276,219,0,0,107
0,-1,281,173,277,220,0,0,107
0,-1,282,174,278,221,0,0,107
0,-1,283,-1,279,221,0,0,107
0,-1,284,175,280,222,0,0,107
0,-1,285,176,281,-1,0,0,107
0,-1,286,177,282,223,0,0,107
0,-1,287,178,283,224,0,0,107
0,-1,288,178,284,225,0,0,107
0,-1,289,179,285,226,0,0,107
0,-1,290,180,286,227,0,0,107
0,-1,291,-1,286,228,0,0,107
0,-1,292,-1,287,228,0,0,107
0,-1,293,181,288,229,0,0,107
0,-1,294,182,289,230,0,0,107
0,-1,295,183,290,231,0,0,107
0,-1,296,-1,291,232,0,0,107
0,-1,297,184,292,233,0,0,107
0,-1,298,184,293,233,0,0,108
0,-1,299,184,294,234,0,0,109
0,-1,300,-1,295,235,0,0,109
0,-1,301,-1,296,235,0,0,109
0,-1,302,-1,297,235,0,0,109
0,-1,303,185,298,236,0,0,109
0,-1,304,-1,299,-1,0,0,109
0,-1,305,185,300,-1,0,0,109
0,-1,306,185,301,236,0,0,109
0,-1,307,186,302,-1,0,0,110
0,-1,308,187,303,237,0,0,111
0,-1,309,188,304,238,0,0,111
0,-1,310,189,305,-1,0,0,111
0,-1,311,190,306,239,0,0,111
0,-1,312,190,307,240,0,0,111
0,-1,313,191,308,-1,0,0,112
0,-1,314,-1,309,240,0,0,113
0,-1,315,192,310,241,0,0,113
0,-1,316,193,311,242,0,0,113
0,-1,317,194,312,243,0,0,113
0,-1,318,195,313,244,0,0,114
0,-1,319,196,314,245,0,0,114
0,-1,320,197,315,246,0,0,115
0,-1,321,198,316,247,0,0,116
0,-1,322,199,317,248,0,0,117
0,-1,323,-1,318,249,0,0,118
0,-1,324,-1,319,249,0,0,119
0,-1,325,199,320,250,0,0,119
0,-1,326,200,321,251,0,0,120
0,-1,327,201,322,252,0,0,120
0,-1,328,-1,323,253,0,0,121
0,-1,329,202,324,253,0,0,122
0,-1,330,203,325,254,0,0,123
0,-1,331,204,326,255,0,0,123
0,-1,332,205,327,256,0,0,123
0,-1,333,206,328,257,0,0,123
0,-1,334,-1,329,258,0,0,124
0,-1,335,207,330,259,0,0,125
0,-1,336,208,331,260,0,0,126
0,-1,337,-1,332,261,0,0,126
0,-1,338,209,333,-1,0,0,126
0,-1,339,209,334,-1,0,0,127
0,-1,340,210,335,-1,0,0,127
0,-1,341,-1,336,261,0,0,127
0,-1,342,211,337,262,0,0,128
0,-1,343,212,338,-1,0,0,129
0,-1,344,213,339,263,0,0,129
0,-1,345,214,340,-1,0,0,129
0,-1,346,215,341,264,0,0,130
0,-1,347,-1,342,-1,0,0,131
0,-1,348,216,343,265,0,0,131
0,-1,349,217,344,266,0,0,131
0,-1,350,218,345,-1,0,0,131
0,-1,351,-1,346,267,0,0,131
0,-1,352,-1,347,267,0,0,131
0,-1,353,219,348,268,0,0,132
0,-1,354,-1,349,269,0,0,133
0,-1,355,-1,350,-1,0,0,133
0,-1,356,219,351,270,0,0,134
0,-1,357,220,352,271,0,0,135
0,-1,358,221,353,271,0,0,136
0,-1,359,221,354,272,0,0,137
0,-1,360,222,355,-1,0,0,137
0,-1,361,223,356,273,0,0,137
0,-1,362,224,357,-1,0,0,138
0,-1,363,225,358,-1,0,0,138
0,-1,364,225,359,274,0,0,139
0,-1,365,226,360,-1,0,0,139
0,-1,366,227,361,275,0,0,139
0,-1,367,228,362,276,0,0,140
0,-1,368,229,363,276,0,0,141
0,-1,369,-1,364,277,0,0,142
0,-1,370,230,365,278,0,0,143
0,-1,371,231,366,279,0,0,143
0,-1,372,232,367,280,0,0,143
0,-1,373,233,368,280,0,0,144
0,-1,374,234,369,281,0,0,145
0,-1,375,235,370,-1,0,0,146
0,-1,376,236,371,282,0,0,146
0,-1,377,-1,372,282,0,0,146
0,-1,378,-1,373,282,0,0,146
0,-1,379,237,374,283,0,0,146
0,-1,380,238,375,284,0,0,147
0,-1,381,239,376,-1,0,0,148
0,-1,382,240,377,-1,0,0,149
0,-1,383,241,378,285,0,0,149
0,-1,384,242,379,286,0,0,149
0,-1,385,243,380,287,0,0,149
0,-1,386,244,381,288,0,0,149
0,-1,387,245,382,289,0,0,149
0,-1,388,246,383,290,0,0,149
0,-1,389,247,384,290,0,0,149
0,-1,390,248,385,291,0,0,150
0,-1,390,248,386,292,0,0,151
0,-1,391,249,387,293,0,0,151
0,-1,392,249,388,294,0,0,151
0,-1,393,250,389,295,0,0,151
0,-1,394,-1,390,296,0,0,151
0,-1,395,251,391,296,0,0,152
0,-1,396,252,392,297,0,0,153
0,2,397,-1,393,298,0,0,153
0,-1,398,253,394,299,0,0,153
0,-1,399,254,395,300,0,0,154
0,-1,400,255,396,301,0,0,155
0,-1,401,256,397,302,0,0,155
0,-1,402,257,398,-1,0,0,155
0,-1,403,-1,399,303,0,0,155
0,-1,404,257,400,-1,0,0,156
0,-1,405,258,401,304,0,0,157
0,-1,406,259,402,305,0,0,158
0,-1,407,260,403,306,0,0,159
0,-1,408,261,404,307,0,0,159
0,-1,409,261,405,308,0,0,159
0,-1,410,262,406,309,0,0,160
0,-1,411,263,407,310,0,0,161
0,-1,412,264,408,-1,0,0,161
0,-1,413,265,409,-1,0,0,161
0,-1,414,-1,410,311,0,0,162
0,-1,415,266,411,312,0,0,163
0,-1,416,267,412,-1,0,0,163
0,-1,417,268,413,-1,0,0,164
0,-1,418,-1,414,313,0,0,165
0,-1,419,268,415,314,0,0,165
0,-1,420,269,416,315,0,0,165
0,3,421,-1,417,-1,0,0,165
0,-1,422,269,418,-1,0,0,165
0,-1,423,270,419,316,0,0,166
0,-1,424,-1,420,317,0,0,167
0,-1,425,270,421,318,0,0,168
0,-1,426,271,422,-1,0,0,169
0,-1,427,272,423,318,0,0,170
0,-1,428,273,424,319,0,0,170
0,-1,429,274,425,320,0,0,170
0,-1,430,275,426,321,0,0,170
0,-1,431,276,427,322,0,0,171
0,-1,432,277,428,323,0,0,172
0,-1,433,278,429,324,0,0,172
0,-1,434,279,430,325,0,0,172
0,-1,435,-1,431,326,0,0,172
0,-1,436,279,432,327,0,0,173
0,-1,437,280,433,328,0,0,174
0,-1,438,281,434,329,0,0,174
0,-1,439,282,435,330,0,0,174
0,-1,440,283,436,331,0,0,174
0,-1,441,283,437,332,0,0,174
0,-1,442,284,438,-1,0,0,174
0,-1,443,285,438,-1,0,0,174
0,-1,444,286,439,333,0,0,174
0,-1,445,287,440,-1,0,0,174
0,-1,446,288,441,334,0,0,174
0,-1,447,289,442,334,0,0,174
0,-1,448,-1,443,335,0,0,174
0,-1,449,290,444,336,0,0,174
0,-1,450,-1,445,337,0,0,174
0,-1,451,291,446,338,0,0,174
0,-1,452,292,447,339,0,0,175
0,-1,453,293,448,340,0,0,176
0,-1,454,294,449,341,0,0,176
0,-1,455,295,-1,342,0,0,176
0,-1,456,296,450,-1,0,0,177
0,-1,457,297,451,343,0,0,178
0,-1,458,298,452,344,0,0,179
0,-1,459,299,453,-1,0,0,180
0,-1,460,300,454,-1,0,0,180
0,-1,461,301,455,-1,0,0,180
0,-1,462,301,456,345,0,0,180
0,-1,463,302,457,346,0,0,180
0,-1,464,-1,458,347,0,0,180
0,-1,465,303,459,348,0,0,180
0,-1,466,304,460,349,0,0,180
0,-1,467,305,461,350,0,0,180
0,-1,468,306,462,351,0,0,180
0,-1,469,307,463,-1,0,0,181
0,-1,470,307,464,352,0,0,182
0,-1,470,-1,465,353,0,0,183
0,-1,471,307,466,-1,0,0,183
0,-1,472,-1,467,353,0,0,184
0,-1,473,307,468,354,0,0,184
0,-1,474,308,469,355,0,0,184
0,4,475,-1,470,356,0,0,184
0,-1,476,309,471,357,0,0,184
0,-1,477,310,472,358,0,0,184
0,-1,478,311,473,359,0,0,184
0,-1,479,-1,474,360,0,0,184
0,-1,480,311,475,361,0,0,185
0,-1,481,312,476,362,0,0,186
0,5,482,-1,477,-1,0,0,186
0,-1,483,313,478,363,0,0,186
0,-1,484,314,479,364,0,0,187
0,-1,485,315,480,365,0,0,188
0,-1,486,316,481,366,0,0,188
0,-1,487,317,482,367,0,0,189
0,-1,488,-1,483,368,0,0,190
0,-1,489,318,484,369,0,0,190
0,-1,490,319,485,370,0,0,190
0,-1,491,320,486,371,0,0,190
0,-1,492,321,487,-1,0,0,190
0,-1,493,322,488,372,0,0,190
0,-1,494,323,489,373,0,0,191
0,-1,495,324,489,374,0,0,192
0,-1,496,325,490,375,0,0,192
0,-1,497,326,491,376,0,0,192
0,-1,498,327,492,376,0,0,192
0,-1,499,328,493,377,0,0,192
0,-1,500,329,494,378,0,0,193
0,-1,501,-1,495,379,0,0,194
0,-1,502,330,496,-1,0,0,194
0,-1,503,-1,497,379,0,0,194
0,-1,504,331,498,380,0,0,194
0,-1,505,332,499,381,0,0,195
0,-1,506,333,500,-1,0,0,196
0,-1,507,334,501,382,0,0,197
0,-1,508,334,501,382,0,0,198
0,-1,509,335,502,383,0,0,198
0,-1,510,335,503,384,0,0,198
0,-1,511,336,504,385,0,0,198
0,-1,512,337,505,386,0,0,198
0,-1,513,337,506,-1,0,0,198
0,-1,514,338,507,387,0,0,199
0,-1,515,339,508,-1,0,0,200
0,-1,516,-1,509,387,0,0,201
0,-1,517,340,510,388,0,0,202
0,-1,518,-1,511,389,0,0,202
0,-1,519,340,512,390,0,0,203
0,-1,520,340,513,391,0,0,204
0,-1,521,341,514,392,0,0,204
0,-1,522,-1,515,393,0,0,204
0,-1,523,341,516,394,0,0,204
0,-1,524,342,517,-1,0,0,204
0,-1,525,343,518,395,0,0,205
0,-1,526,344,519,396,0,0,206
0,-1,527,345,520,397,0,0,206
0,-1,528,345,521,398,0,0,206
0,-1,529,346,522,399,0,0,206
0,-1,530,347,523,-1,0,0,207
0,-1,531,347,524,400,0,0,208
0,-1,532,348,525,401,0,0,208
0,-1,533,349,525,401,0,0,209
0,6,534,-1,526,402,0,0,209
0,-1,535,350,527,403,0,0,210
0,-1,536,-1,528,-1,0,0,210
0,-1,537,351,529,404,0,0,210
0,-1,538,352,530,405,0,0,210
0,-1,539,353,531,406,0,0,210
0,-1,540,353,532,-1,0,0,210
0,-1,541,354,533,-1,0,0,210
0,-1,542,355,534,-1,0,0,210
0,-1,543,356,535,-1,0,0,210
0,-1,544,357,536,-1,0,0,210
0,-1,545,358,537,407,0,0,210
0,-1,546,359,538,-1,0,0,210
0,-1,547,-1,539,-1,0,0,211
0,-1,548,360,540,408,0,0,212
0,-1,549,361,541,408,0,0,213
0,-1,550,362,542,409,0,0,214
0,-1,551,363,543,410,0,0,215
0,-1,552,364,544,411,0,0,216
0,-1,553,365,545,412,0,0,216
0,-1,554,366,546,412,0,0,216
0,-1,555,367,547,413,0,0,216
0,-1,556,368,548,414,0,0,216
0,-1,557,368,549,414,0,0,216
0,-1,558,369,550,415,0,0,216
0,-1,559,370,551,416,0,0,217
0,-1,560,371,552,417,0,0,218
0,-1,561,371,553,418,0,0,218
0,-1,562,372,554,419,0,0,218
0,-1,563,372,555,420,0,0,218
0,-1,564,373,556,421,0,0,218
0,-1,565,374,557,-1,0,0,219
0,-1,566,-1,558,-1,0,0,220
0,-1,567,375,559,-1,0,0,220
0,-1,568,376,560,422,0,0,220
0,-1,569,-1,561,423,0,0,221
0,-1,570,377,562,424,0,0,222
0,-1,571,377,563,425,0,0,222
0,-1,572,377,564,426,0,0,222
0,-1,573,-1,565,427,0,0,223
0,-1,574,378,566,428,0,0,224
0,-1,575,378,567,428,0,0,224
0,-1,576,379,568,429,0,0,224
0,-1,577,380,569,430,0,0,224
0,-1,578,381,570,-1,0,0,224
0,-1,579,382,571,431,0,0,224
0,-1,580,382,572,431,0,0,224
0,-1,581,382,573,432,0,0,224
0,-1,582,-1,574,433,0,0,224
0,-1,583,-1,575,433,0,0,224
0,-1,584,-1,576,-1,0,0,225
0,7,585,-1,577,434,0,0,226
0,8,586,383,578,-1,0,0,226
0,-1,587,384,579,-1,0,0,226
0,-1,588,-1,580,435,0,0,226
0,-1,589,385,581,436,0,0,227
0,-1,590,386,582,437,0,0,228
0,-1,591,386,583,438,0,0,228
0,-1,592,-1,584,439,0,0,228
0,-1,593,387,585,440,0,0,229
0,-1,594,388,586,441,0,0,230
0,-1,595,-1,587,-1,0,0,230
0,-1,596,389,588,442,0,0,230
0,-1,597,390,589,443,0,0,231
0,-1,598,391,590,-1,0,0,232
0,-1,599,391,591,444,0,0,232
0,-1,600,-1,592,-1,0,0,232
0,-1,601,392,593,445,0,0,233
0,-1,602,-1,594,446,0,0,234
0,-1,603,393,595,447,0,0,234
0,-1,604,394,596,448,0,0,234
0,-1,605,395,597,449,0,0,234
0,-1,606,396,598,-1,0,0,234
0,-1,607,396,599,450,0,0,234
0,-1,608,397,600,451,0,0,235
0,-1,609,-1,601,452,0,0,236
0,-1,610,397,602,-1,0,0,236
0,-1,611,398,603,453,0,0,236
0,-1,612,399,604,454,0,0,236
0,-1,613,400,605,455,0,0,236
0,-1,614,401,606,456,0,0,237
0,-1,615,402,607,457,0,0,237
0,-1,616,403,608,-1,0,0,238
0,-1,617,404,609,458,0,0,239
0,-1,618,405,610,-1,0,0,240
0,-1,619,406,611,459,0,0,240
0,-1,620,-1,612,460,0,0,241
0,-1,621,407,613,461,0,0,241
0,-1,622,407,614,462,0,0,241
0,-1,623,408,615,-1,0,0,241
0,-1,624,409,616,463,0,0,241
0,-1,625,-1,617,464,0,0,241
0,-1,626,410,618,465,0,0,241
0,-1,627,410,619,465,0,0,242
0,-1,628,411,620,466,0,0,243
0,-1,629,-1,621,-1,0,0,244
0,-1,630,412,622,-1,0,0,245
0,-1,631,413,623,467,0,0,246
0,-1,632,414,624,468,0,0,246
0,-1,633,415,625,469,0,0,247
0,-1,634,415,626,470,0,0,248
0,-1,635,415,627,471,0,0,248
0,-1,636,416,628,472,0,0,248
0,-1,637,417,629,473,0,0,249
0,-1,638,418,630,474,0,0,250
0,-1,639,-1,631,-1,0,0,250
0,-1,640,419,632,-1,0,0,250
0,-1,641,420,633,475,0,0,250
0,-1,642,420,634,475,0,0,251
0,-1,643,421,635,476,0,0,252
0,-1,644,-1,636,477,0,0,252
0,-1,645,-1,637,477,0,0,253
0,-1,646,421,638,-1,0,0,254
0,-1,647,422,639,478,0,0,255
0,9,648,423,640,479,0,0,256
0,-1,649,424,641,-1,0,0,256
0,-1,650,425,642,480,0,0,256
0,-1,651,426,643,481,0,0,256
0,-1,652,-1,644,481,0,0,256
0,-1,653,-1,645,-1,0,0,256
0,-1,654,-1,646,481,0,0,256
0,-1,655,427,647,482,0,0,256
0,-1,656,428,648,-1,0,0,256
0,-1,657,429,649,483,0,0,256
0,-1,658,430,650,484,0,0,256
0,-1,659,430,651,-1,0,0,256
0,-1,660,431,652,485,0,0,257
0,10,661,431,653,486,0,0,258
0,-1,662,-1,654,487,0,0,258
0,-1,663,431,654,488,0,0,258
0,-1,664,-1,655,489,0,0,258
0,-1,665,432,656,490,0,0,258
0,-1,666,433,657,491,0,0,258
0,-1,667,433,658,491,0,0,258
0,-1,668,434,659,492,0,0,259
0,-1,669,-1,660,492,0,0,260
0,-1,670,435,661,493,0,0,261
0,-1,671,-1,662,494,0,0,262
0,-1,672,436,663,495,0,0,263
0,11,673,-1,664,-1,0,0,263
0,-1,674,437,665,496,0,0,264
0,-1,675,438,666,497,0,0,265
0,12,676,-1,667,498,0,0,265
0,13,677,439,668,499,0,0,265
0,-1,678,439,669,500,0,0,265
0,-1,679,-1,670,501,0,0,265
0,-1,680,440,671,502,0,0,265
0,-1,681,441,672,503,0,0,265
0,-1,682,442,673,-1,0,0,265
0,-1,683,443,674,504,0,0,265
0,-1,684,444,675,505,0,0,265
0,-1,685,445,676,506,0,0,265
0,-1,686,446,677,506,0,0,266
0,-1,687,-1,678,507,0,0,267
0,-1,688,447,679,508,0,0,267
0,14,689,-1,680,509,0,0,267
0,-1,690,447,681,510,0,0,268
0,-1,691,448,682,510,0,0,269
0,-1,692,449,683,-1,0,0,269
0,-1,693,450,684,511,0,0,269
0,-1,694,-1,685,512,0,0,269
0,-1,695,451,686,513,0,0,269
0,-1,696,452,687,514,0,0,269
0,-1,697,453,688,514,0,0,269
0,-1,698,454,689,-1,0,0,269
0,-1,699,455,690,515,0,0,269
0,-1,700,455,691,516,0,0,269
0,-1,701,456,692,517,0,0,269
0,-1,702,457,693,518,0,0,269
0,-1,703,457,694,519,0,0,269
0,-1,704,457,695,520,0,0,269
0,-1,705,457,696,521,0,0,269
0,-1,706,-1,697,-1,0,0,269
0,-1,707,-1,698,522,0,0,269
0,-1,708,458,699,523,0,0,270
0,-1,709,458,700,524,0,0,271
0,-1,710,459,701,525,0,0,271
0,-1,711,460,702,526,0,0,271
0,-1,712,461,703,527,0,0,271
0,-1,713,-1,704,528,0,0,271
0,-1,714,462,705,529,0,0,272
0,-1,715,463,706,530,0,0,273
0,-1,716,464,707,531,0,0,274
0,-1,717,465,708,532,0,0,275
0,-1,718,466,709,533,0,0,275
